Date,市場名稱,絲瓜,花胡瓜,結球白菜,蘿蔔,胡蘿蔔,青蔥,胡瓜,青江白菜,空心菜,甘藍,香蕉,番石榴_珍珠,鳳梨_開英,荔枝_黑葉,火龍果_紅肉,芒果_愛文,木瓜,文旦,新世紀梨,檸檬,鳳梨_四號,火龍果_白肉,新興梨,橫山梨,牛心柿,甜柿,紅柿_軟柿,桶柑,椪柑,海梨柑,鳯梨_金鑽,柳橙,蓮霧,棗子,茂谷柑,芒果,大西瓜,小番茄_玉女,小番茄_聖女,花椰菜,洋蔥,大蒜,吳郭魚,虱目魚,金目鱸,龍虎班,午仔魚,白蝦,文蛤,里肌肉,後腿肉,五花肉,牛腱_冷凍牛肉,腿肉_冷凍牛肉,腩肉_冷凍牛肉,雞蛋,鴨蛋,肉雞,土雞,仿雞,鴨_土番鴨
08/11/2020,建國市場,25,30,25,20,20,30,20,25,25,25,15,25,20,0,40,0,30,0,0,25,22,40,75,0,0,75,30,0,35,0,22,20,90,0,70,70,25,100,65,65,20,80,64,96,80,144,160,220,120,110,90,130,150,200,200,29,50,80,85,88,72
08/11/2020,清水第一市場,25,50,35,20,30,25,25,30,0,50,20,40,0,0,50,0,50,0,0,0,0,0,85,0,0,130,0,0,45,0,0,25,190,0,0,0,0,0,0,40,20,130,55,60,100,0,140,200,90,135,110,125,200,220,250,36,45,90,110,110,90
08/11/2020,東光市場,40,55,40,25,35,40,35,35,35,40,17,39,0,0,55,0,45,0,0,17,0,65,0,0,0,120,0,0,55,0,0,25,89,0,0,0,0,180,0,55,30,140,80,90,145,0,300,300,120,140,120,140,260,0,260,36,60,110,135,120,110
08/11/2020,沙鹿市場,25,35,22,18,20,100,25,18,20,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,25,190,70,130,180,0,160,310,100,130,120,140,0,0,0,33,43,0,130,120,135
08/11/2020,大甲第二市場,30,50,35,25,20,110,30,25,0,30,0,0,0,0,0,0,50,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,30,0,5,7,0,0,0,0,0,135,120,130,200,220,0,0,0,110,120,0,100
08/11/2020,豐原第一市場,45,60,45,35,40,50,45,50,50,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,35,160,72,80,120,160,185,250,80,130,110,130,180,200,240,33,56,70,110,110,85
08/11/2020,第二市場,38,65,48,32,28,90,45,28,45,65,25,50,0,0,70,0,35,80,0,20,0,0,0,0,0,90,0,0,0,0,35,0,160,0,0,0,0,0,0,0,28,280,0,160,0,0,0,280,120,160,0,140,0,0,0,38,55,0,180,160,0
08/11/2020,合作市場,30,30,40,40,30,80,40,40,40,40,18,30,0,0,35,0,40,30,0,35,0,35,70,0,0,75,30,0,35,0,25,25,0,0,0,0,0,0,0,80,30,80,70,70,96,0,160,200,120,140,120,130,0,0,0,31,45,0,120,120,100
09/11/2020,建國市場,25,30,25,20,20,30,20,25,25,25,15,25,20,0,40,0,30,0,0,25,22,40,75,0,0,75,30,0,35,0,22,20,90,0,70,70,25,100,65,65,20,80,64,96,80,144,160,220,120,110,90,130,150,200,200,29,50,80,85,88,72
09/11/2020,清水第一市場,25,50,35,20,30,25,25,30,0,50,20,40,0,0,50,0,50,0,0,0,0,0,85,0,0,130,0,0,45,0,0,25,190,0,0,0,0,0,0,40,20,130,55,60,100,0,140,200,80,135,110,125,200,220,250,36,45,90,110,110,90
09/11/2020,東光市場,40,55,40,25,35,40,35,35,35,40,17,39,0,0,55,0,45,0,0,17,0,65,0,0,0,120,0,0,55,0,0,25,89,0,0,0,0,180,0,55,30,140,80,90,145,0,300,300,120,140,120,140,260,0,260,36,60,110,135,120,110
09/11/2020,沙鹿市場,25,35,22,25,18,100,25,18,20,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,25,190,70,130,180,0,160,310,100,130,120,140,0,0,0,33,43,0,130,120,135
09/11/2020,中義市場,35,55,30,15,35,50,30,25,25,45,15,34,0,0,35,0,35,0,0,30,0,35,0,0,35,60,25,0,30,0,25,25,120,0,0,0,0,45,59,30,15,130,4,8,6,10,15,10,9,105,90,125,200,180,220,34,60,120,140,120,110
09/11/2020,梧棲第一市場,25,39,35,25,23,110,30,35,35,39,18,25,25,0,45,0,30,0,50,45,30,45,45,0,0,0,0,0,0,0,28,30,70,0,0,0,20,120,100,60,30,100,56,100,120,0,220,260,85,110,90,110,0,0,0,35,39,0,120,110,110
09/11/2020,豐原第一市場,45,60,45,35,40,50,45,50,50,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,35,160,72,80,120,160,185,250,80,130,110,130,180,200,240,33,56,70,110,110,85
09/11/2020,第五市場,50,0,40,50,30,50,40,75,0,0,30,60,0,0,0,0,80,0,0,70,0,0,65,0,0,60,0,0,40,0,0,0,20,30,0,0,0,20,25,40,35,40,0,0,0,0,20,0,0,120,130,125,140,0,0,25,30,0,0,0,0
09/11/2020,第二市場,38,65,48,32,28,90,45,28,45,65,25,50,0,0,70,0,35,80,0,20,0,0,0,0,0,90,0,0,0,0,35,0,160,0,0,0,0,0,0,0,28,280,0,160,0,0,0,280,120,160,0,140,0,0,0,38,55,0,180,160,0
09/11/2020,合作市場,30,30,40,40,30,80,40,40,40,40,18,30,0,0,35,0,40,30,0,35,0,35,70,0,0,75,30,0,35,0,25,25,0,0,0,0,0,0,0,80,30,80,70,70,96,0,160,200,120,140,120,130,0,0,0,31,45,0,120,120,100
10/11/2020,東光市場,40,55,45,25,35,45,35,40,35,40,17,39,0,0,45,0,45,0,0,33,0,55,0,0,0,85,0,0,45,0,25,20,150,0,0,0,0,170,0,40,30,120,80,90,145,0,300,300,120,140,120,140,260,0,260,36,60,110,135,120,110
10/11/2020,大甲第二市場,30,50,30,25,20,110,30,20,0,35,0,0,0,0,0,0,50,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,30,0,5,8,0,0,0,0,0,135,120,130,200,220,0,0,0,110,125,0,105
10/11/2020,豐原第一市場,45,60,45,35,40,50,45,50,50,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,35,160,72,80,120,160,185,250,80,130,110,130,180,200,240,33,56,70,110,110,85
10/11/2020,清水第一市場,25,50,35,20,30,25,25,30,0,50,20,40,0,0,50,0,50,0,0,0,0,0,85,0,0,130,0,0,45,0,0,25,190,0,0,0,0,0,0,40,20,130,55,60,100,0,140,200,80,135,110,125,200,220,250,36,45,90,110,110,90
10/11/2020,建國市場,25,30,25,20,20,30,20,25,25,25,15,25,20,0,40,0,25,0,0,25,22,40,75,0,0,75,30,0,35,0,22,20,90,0,70,75,25,100,65,65,20,80,64,80,80,144,160,0,120,110,90,130,150,200,200,31,50,80,88,89,72
10/11/2020,中義市場,30,55,30,15,35,50,25,25,25,45,20,30,0,0,35,0,35,0,0,30,25,35,0,0,0,65,30,0,30,0,30,25,89,0,0,0,0,120,65,30,30,130,4,8,6,12,15,15,8,105,90,125,220,180,220,34,60,130,140,130,110
10/11/2020,梧棲第一市場,25,40,39,23,22,120,30,35,35,39,20,25,25,0,50,0,35,0,50,50,29,50,50,0,0,0,0,0,0,0,25,30,70,0,0,0,30,120,100,60,30,100,56,100,120,0,220,260,85,110,90,110,0,0,0,35,39,0,120,110,100
10/11/2020,第五市場,50,0,40,50,30,50,40,75,0,0,30,60,0,0,0,0,70,0,0,70,0,0,65,0,0,60,0,0,40,0,0,0,20,30,0,0,0,20,25,40,35,30,0,0,0,0,15,0,0,120,130,120,145,0,0,25,30,0,0,0,0
10/11/2020,沙鹿市場,25,35,22,25,20,100,25,18,18,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,25,190,70,130,190,0,160,310,100,140,120,140,0,0,0,33,43,0,130,120,135
10/11/2020,第二市場,38,65,48,32,28,90,45,28,45,65,25,50,0,0,70,0,35,80,0,20,0,0,0,0,0,90,0,0,0,0,35,0,160,0,0,0,0,0,0,0,28,280,0,160,0,0,0,280,120,160,0,140,0,0,0,38,55,0,180,160,0
10/11/2020,合作市場,30,30,40,40,30,80,40,40,40,40,18,30,0,0,35,0,40,30,0,35,0,35,70,0,0,75,30,0,35,0,25,25,0,0,0,0,0,0,0,80,30,80,70,70,96,0,160,200,120,140,120,130,0,0,0,31,45,0,120,120,100
11/11/2020,第五市場,50,0,40,50,30,50,40,75,0,0,30,60,0,0,0,0,80,0,0,70,0,0,65,0,0,60,0,0,40,0,0,0,20,30,0,0,0,20,25,40,35,40,0,0,0,0,15,0,0,120,135,120,140,0,0,23,30,0,0,0,0
11/11/2020,沙鹿市場,25,33,22,25,18,100,25,18,20,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,25,190,70,130,190,0,160,310,100,140,120,135,0,0,0,33,43,0,130,120,135
11/11/2020,豐原第一市場,45,60,45,35,40,50,45,50,50,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,35,160,72,80,120,160,185,250,80,130,110,130,180,200,240,33,56,70,120,110,85
11/11/2020,中義市場,35,55,30,15,35,50,30,25,25,45,15,34,0,0,35,0,35,0,0,30,0,35,0,0,35,65,25,0,30,0,25,25,120,0,0,0,0,45,59,30,15,130,4,8,6,10,15,10,9,10,90,125,200,180,220,34,60,120,140,120,110
11/11/2020,第二市場,38,65,48,32,28,90,45,28,45,65,25,50,0,0,70,0,35,80,0,20,0,0,0,0,0,90,0,0,0,0,35,0,160,0,0,0,0,0,0,0,28,280,0,160,0,0,0,280,120,160,0,140,0,0,0,38,55,0,180,160,0
11/11/2020,大甲第二市場,30,50,30,25,20,110,30,20,0,35,0,0,0,0,0,0,50,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,30,0,5,8,0,0,0,0,0,135,120,130,200,220,0,0,0,110,125,0,105
11/11/2020,建國市場,25,30,25,20,20,30,20,25,25,25,15,25,20,0,40,0,25,0,0,30,22,45,75,0,0,80,30,0,35,0,22,20,90,0,70,75,25,100,60,65,20,80,64,80,80,144,160,220,120,110,90,130,150,200,200,31,50,80,88,89,72
11/11/2020,東光市場,40,55,45,25,35,45,35,40,35,40,17,39,0,0,45,0,45,0,0,33,0,55,0,0,0,90,0,0,45,0,25,20,99,0,0,0,0,170,0,40,30,120,80,90,145,0,300,300,120,140,120,140,260,0,260,38,60,110,135,120,110
11/11/2020,梧棲第一市場,25,40,40,25,23,120,30,33,30,39,20,25,25,0,45,0,30,0,50,45,30,45,50,0,0,0,0,0,0,0,25,30,70,0,0,0,0,120,100,60,30,110,56,100,125,0,220,260,80,110,90,110,0,0,0,33,39,0,120,110,110
11/11/2020,清水第一市場,25,50,35,20,30,25,25,30,0,30,25,40,0,0,50,0,50,0,0,0,0,0,85,0,0,140,0,0,50,0,0,25,190,0,0,0,0,180,0,50,20,130,55,60,100,0,140,200,80,135,110,125,200,220,250,36,45,90,110,110,90
11/11/2020,合作市場,30,30,40,40,30,80,40,40,40,40,18,30,0,0,35,0,40,40,0,35,0,35,70,0,0,75,30,0,35,0,25,25,0,0,0,0,0,0,0,80,30,80,70,70,96,0,160,200,120,140,120,130,0,0,0,31,45,0,120,120,100
12/11/2020,第五市場,50,0,40,50,30,50,40,75,0,0,30,60,0,0,0,0,80,0,0,70,0,0,65,0,0,60,0,0,40,0,0,0,20,30,0,0,0,20,25,40,30,35,0,0,0,0,15,0,0,120,130,120,140,0,0,25,30,0,0,0,0
12/11/2020,清水第一市場,25,50,35,20,30,25,25,30,0,30,25,40,0,0,50,0,50,0,0,0,0,0,85,0,0,140,0,0,50,0,0,25,190,0,0,0,0,180,0,50,20,130,55,60,100,0,140,200,80,135,110,125,200,220,250,36,45,90,110,110,90
12/11/2020,第二市場,38,65,48,32,28,90,45,28,45,65,25,50,0,0,70,0,35,80,0,20,0,0,0,0,0,90,0,0,0,0,35,0,160,0,0,0,0,0,0,0,28,280,0,160,0,0,0,280,120,160,0,140,0,0,0,38,55,0,180,160,0
12/11/2020,梧棲第一市場,25,39,40,25,23,120,30,30,33,39,18,25,25,0,50,0,29,0,50,40,28,45,50,0,0,0,0,0,30,0,25,30,70,0,0,0,0,120,100,60,30,100,56,100,120,0,220,260,85,110,90,110,0,0,0,35,38,0,120,110,110
12/11/2020,豐原第一市場,45,60,45,35,40,50,45,50,50,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,35,160,72,80,120,160,185,250,80,130,110,130,180,200,240,33,56,70,120,110,85
12/11/2020,東光市場,40,55,45,25,35,45,35,40,35,40,17,39,0,0,45,0,45,0,0,33,0,55,0,0,0,90,0,0,45,0,25,20,99,0,0,0,0,180,0,40,30,120,80,90,145,0,300,300,120,140,120,140,260,0,260,38,60,110,135,120,110
12/11/2020,沙鹿市場,25,33,22,25,20,110,25,18,20,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,25,190,70,130,190,0,165,310,100,130,120,140,0,0,0,33,43,0,130,120,135
12/11/2020,中義市場,35,55,30,15,35,50,30,25,25,45,15,34,0,0,35,0,35,0,0,30,0,35,75,59,35,60,25,0,39,0,25,30,120,0,0,0,0,45,59,60,15,130,4,8,6,10,15,10,9,105,90,125,200,180,220,34,60,120,140,120,110
12/11/2020,建國市場,25,30,25,20,20,30,20,25,25,25,15,25,20,0,40,0,25,0,0,30,22,45,75,0,0,80,30,0,35,0,22,20,90,0,70,75,25,100,60,65,20,80,64,80,80,144,160,220,120,110,90,130,150,200,200,31,50,80,88,89,72
12/11/2020,大甲第二市場,30,50,30,25,20,110,30,20,0,35,0,0,0,0,0,0,50,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,30,0,5,8,0,0,0,0,0,135,120,130,200,220,0,0,0,110,125,0,105
12/11/2020,合作市場,30,30,40,40,30,80,40,40,40,40,18,30,0,0,35,0,40,30,0,35,0,35,70,0,0,75,30,0,35,0,25,25,0,0,0,0,0,0,0,80,30,80,70,70,96,0,160,200,120,140,120,130,0,0,0,31,45,0,120,120,0
13/11/2020,第五市場,50,0,40,50,30,50,40,75,0,0,30,60,0,0,0,0,80,0,0,70,0,0,65,0,0,60,0,0,40,0,0,0,20,30,0,0,0,20,25,40,35,30,0,0,0,0,20,0,0,120,130,125,140,0,0,25,30,0,0,0,0
13/11/2020,東光市場,40,55,45,25,35,45,35,40,35,40,17,39,0,0,45,0,45,0,0,35,0,55,0,0,0,90,0,0,35,0,25,20,99,0,0,0,0,180,0,40,30,120,80,90,145,0,300,300,120,140,120,140,260,0,260,38,60,110,135,120,110
13/11/2020,豐原第一市場,45,60,45,35,40,50,45,50,50,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,35,160,72,80,120,160,185,250,80,130,110,130,180,200,240,33,56,70,120,110,85
13/11/2020,清水第一市場,25,50,35,20,30,25,25,30,0,30,25,40,0,0,50,0,50,0,0,0,0,0,85,0,0,140,0,0,50,0,0,25,190,0,0,0,0,180,0,50,20,130,55,60,100,0,140,200,80,135,110,125,200,220,250,36,45,90,110,110,90
13/11/2020,建國市場,25,30,25,20,20,30,20,25,25,25,15,25,20,0,40,0,25,0,0,30,22,45,75,0,0,80,30,0,35,0,22,20,90,0,70,75,25,100,60,65,20,80,64,80,80,144,160,220,120,110,90,130,150,200,200,31,50,80,88,89,72
13/11/2020,沙鹿市場,25,35,22,25,20,100,20,18,20,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,25,190,70,130,190,0,160,310,100,140,120,135,0,0,0,33,43,0,130,120,135
13/11/2020,第二市場,38,65,48,32,28,90,45,28,45,65,25,50,0,0,70,0,35,0,0,40,0,0,0,0,0,90,0,0,0,0,35,0,160,0,0,0,0,0,0,0,28,280,0,160,0,0,0,280,120,160,0,140,0,0,0,38,55,0,180,160,0
13/11/2020,梧棲第一市場,25,35,40,25,23,120,30,35,35,39,20,25,25,0,50,0,35,0,50,45,28,45,50,0,0,0,0,0,30,0,26,30,70,0,0,0,0,120,100,60,30,100,56,100,120,0,220,260,80,110,90,110,0,0,0,33,39,0,120,100,110
13/11/2020,中義市場,35,55,30,15,35,50,30,30,30,40,20,30,0,0,35,0,29,0,0,30,30,35,0,0,0,65,30,0,30,0,30,25,89,0,0,0,0,65,120,30,30,130,4,8,6,11,15,15,8,105,90,125,220,180,220,34,60,130,140,130,110
13/11/2020,大甲第二市場,30,50,30,25,20,110,30,20,0,35,0,0,0,0,0,0,45,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,30,0,5,9,0,0,0,0,0,130,110,125,210,230,0,0,0,110,125,0,110
13/11/2020,合作市場,30,30,40,40,30,80,40,40,40,40,18,30,0,0,35,0,40,30,0,35,0,35,70,0,0,75,30,0,35,0,25,25,0,0,0,0,0,0,0,80,30,80,70,70,96,0,160,200,120,140,120,130,0,0,0,31,45,0,120,120,100
14/11/2020,中義市場,35,55,30,15,35,50,30,25,25,45,20,34,0,0,35,0,35,0,0,30,25,0,75,59,35,60,25,0,39,0,25,25,120,0,0,0,0,45,59,30,15,130,4,8,6,10,15,10,9,105,90,125,200,180,220,34,60,120,140,120,110
14/11/2020,建國市場,25,30,25,20,20,30,20,25,25,25,15,25,20,0,45,0,30,0,0,30,20,45,80,0,0,85,30,0,35,0,22,20,85,0,70,0,25,100,60,65,20,80,64,80,80,144,160,220,120,110,90,130,150,200,220,31,50,80,88,89,72
14/11/2020,第五市場,50,0,40,50,30,50,40,75,0,0,30,60,0,0,0,0,80,0,0,70,0,0,65,0,0,60,0,0,40,0,0,0,25,30,0,0,0,20,25,30,40,30,0,0,0,0,15,0,0,120,130,120,140,0,0,23,25,0,0,0,0
14/11/2020,第二市場,38,65,48,32,28,90,45,28,45,65,25,50,0,0,70,0,35,0,0,40,0,0,0,0,0,90,0,0,0,0,35,0,160,0,0,0,0,0,0,0,28,280,0,160,0,0,0,280,120,160,0,140,0,0,0,38,55,0,180,160,0
14/11/2020,豐原第一市場,45,60,45,35,40,50,45,50,50,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,35,160,72,80,120,160,185,250,80,130,110,130,180,200,240,33,56,70,120,110,85
14/11/2020,大甲第二市場,30,50,30,25,20,110,30,20,0,35,0,0,0,0,0,0,45,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,30,0,5,9,0,0,0,0,0,130,110,125,210,230,0,0,0,110,125,0,110
14/11/2020,沙鹿市場,25,35,22,25,20,100,25,18,20,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,25,190,65,130,190,0,165,310,100,140,120,135,0,0,0,33,43,0,130,120,135
14/11/2020,合作市場,30,30,40,40,30,80,40,40,40,40,18,30,0,0,35,0,40,30,0,35,0,35,70,0,0,75,30,0,35,0,25,25,0,0,0,0,0,0,0,80,30,80,70,70,96,0,160,200,120,140,120,130,0,0,0,31,45,0,120,120,100
14/11/2020,東光市場,40,55,45,25,35,45,35,40,35,40,17,39,0,0,45,0,45,0,0,35,0,55,0,0,0,100,0,0,35,0,25,20,99,0,0,0,0,180,0,40,30,120,80,90,145,0,300,300,120,140,120,140,260,0,260,38,60,110,135,120,110
14/11/2020,清水第一市場,30,20,35,20,30,20,20,35,0,30,20,40,0,0,50,0,50,0,0,0,0,0,85,0,0,140,0,0,50,0,0,25,190,0,0,0,0,180,0,50,20,80,55,60,100,0,140,200,80,135,110,125,200,220,250,36,45,90,110,110,90
15/11/2020,第五市場,50,0,40,50,30,50,35,70,0,0,30,60,0,0,0,0,80,0,0,70,0,0,65,0,0,60,0,0,40,0,0,0,20,30,0,0,0,20,25,35,40,40,0,0,0,0,20,0,0,120,130,120,140,0,0,25,30,0,0,0,0
15/11/2020,第二市場,38,65,48,32,28,90,45,28,45,65,25,50,0,0,70,0,35,0,0,40,0,0,0,0,0,90,0,0,0,0,35,0,160,0,0,0,0,0,0,0,28,280,0,160,0,0,0,280,120,160,0,140,0,0,0,38,55,0,180,160,0
15/11/2020,豐原第一市場,45,60,45,35,40,50,45,50,50,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,35,160,72,80,120,160,185,250,80,130,110,130,180,200,240,33,56,70,120,110,85
15/11/2020,中義市場,30,55,30,15,30,50,25,30,30,45,20,30,0,0,35,0,35,0,0,30,25,350,0,0,0,65,30,0,30,0,30,19,89,0,0,0,0,130,65,30,20,130,4,8,6,11,14,15,9,105,90,125,220,190,220,34,60,130,140,120,110
15/11/2020,建國市場,25,30,25,20,20,30,20,25,25,25,15,25,20,0,45,0,30,0,0,30,20,45,80,0,0,85,30,0,35,0,22,20,85,0,70,0,25,100,60,65,20,80,64,80,80,144,160,220,120,110,90,130,150,200,220,31,50,80,88,89,72
15/11/2020,大甲第二市場,30,50,30,25,20,110,30,20,0,35,0,0,0,0,0,0,45,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,30,0,5,9,0,0,0,0,0,130,110,125,210,230,0,0,0,110,125,0,110
15/11/2020,沙鹿市場,25,33,22,25,18,100,25,18,20,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,25,190,65,130,190,0,160,310,100,140,120,135,0,0,0,33,43,0,130,120,135
15/11/2020,合作市場,30,30,40,40,30,80,40,410,40,40,18,30,0,0,35,0,40,30,0,35,0,35,70,0,0,0,75,30,35,0,25,25,0,0,0,0,0,0,0,80,30,80,70,70,96,0,160,200,120,140,120,130,0,0,0,31,45,0,120,120,100
15/11/2020,東光市場,40,55,35,25,30,45,35,40,35,40,19,39,0,0,45,0,45,0,0,35,0,55,0,0,0,100,0,0,35,0,25,20,99,0,0,0,0,170,0,40,30,120,80,90,145,0,300,300,120,140,120,140,260,0,260,38,60,110,135,120,110
15/11/2020,清水第一市場,30,60,35,20,30,20,20,35,0,30,20,40,0,0,50,0,50,0,0,0,0,0,85,0,0,140,0,0,50,0,0,25,190,0,0,0,0,180,0,50,20,80,55,60,100,0,140,200,80,135,110,125,200,220,250,36,45,90,110,110,90
16/11/2020,第二市場,38,65,48,32,28,90,45,28,45,65,25,50,0,0,70,0,35,0,0,40,0,0,0,0,0,90,0,0,0,0,35,0,160,0,0,0,0,0,0,0,28,280,0,160,0,0,0,280,120,160,0,140,0,0,0,38,55,0,180,160,0
16/11/2020,豐原第一市場,45,60,45,35,40,50,45,50,50,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,35,160,72,80,120,160,185,250,80,130,110,130,180,200,240,33,56,70,120,110,85
16/11/2020,中義市場,30,55,25,15,30,50,25,30,30,45,20,30,0,0,35,0,35,0,0,30,25,35,0,0,20,65,30,0,30,0,30,19,89,0,0,0,0,130,65,30,30,130,4,8,6,11,14,15,8,105,90,125,220,190,220,34,60,130,140,120,110
16/11/2020,建國市場,25,30,25,20,20,30,20,25,25,25,15,25,20,0,45,0,30,0,0,30,20,45,80,0,0,85,30,0,35,0,22,20,85,0,70,0,25,100,0,65,20,80,64,80,80,144,160,220,120,110,90,130,150,200,220,31,50,80,88,89,72
16/11/2020,沙鹿市場,25,33,22,25,18,100,25,18,20,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,25,190,65,130,190,0,165,310,100,140,125,135,0,0,0,33,43,0,130,120,135
16/11/2020,合作市場,30,30,40,40,30,80,40,40,40,40,18,30,0,0,35,0,40,25,0,35,0,35,70,0,0,75,30,0,35,0,25,25,0,0,0,0,0,0,0,80,30,80,70,70,96,0,160,200,120,140,120,130,0,0,0,31,45,0,120,120,100
16/11/2020,東光市場,40,55,45,25,35,45,35,40,35,40,19,39,0,0,45,0,45,0,0,35,0,55,0,0,0,100,0,0,35,0,25,20,99,0,0,0,0,180,0,40,30,120,80,90,145,0,300,300,120,140,120,140,260,0,260,38,60,110,135,120,110
16/11/2020,第五市場,50,0,40,50,30,50,40,75,0,0,30,60,0,0,0,0,80,0,0,70,0,0,65,0,0,60,0,0,40,0,0,0,20,30,0,0,0,20,25,40,35,30,0,0,0,0,15,0,0,120,130,120,140,0,0,25,30,0,0,0,0
16/11/2020,梧棲第一市場,25,40,40,25,23,120,30,35,35,39,30,25,28,0,45,0,35,0,50,45,33,50,50,0,0,0,0,0,30,0,28,30,70,0,0,0,0,120,100,60,30,100,55,100,120,0,220,260,80,110,90,110,0,0,0,35,39,0,120,100,110
16/11/2020,清水第一市場,30,60,35,20,30,20,20,35,0,30,25,40,0,0,50,0,50,0,0,0,0,0,85,0,0,140,0,0,50,0,0,25,190,0,0,0,0,180,0,50,20,80,55,60,100,0,140,200,80,135,110,125,200,220,250,36,45,90,110,110,90
17/11/2020,第五市場,50,0,40,50,30,50,40,75,0,0,30,60,0,0,0,0,80,0,0,70,0,0,65,0,0,60,0,0,40,0,0,0,20,30,0,0,0,20,25,40,35,40,0,0,0,0,15,0,0,120,130,120,140,0,0,20,25,0,0,0,0
17/11/2020,中義市場,35,55,30,15,35,50,30,25,25,45,20,34,0,0,35,0,35,0,0,30,0,35,75,59,35,60,25,0,39,0,25,25,120,0,0,0,32,45,59,30,15,130,4,8,6,10,15,10,9,105,90,125,220,90,220,34,60,120,140,120,110
17/11/2020,大甲第二市場,30,50,35,25,20,110,30,20,0,30,0,0,0,0,0,0,50,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,30,0,5,7,0,0,0,0,0,135,120,130,200,220,0,0,0,110,120,0,100
17/11/2020,第二市場,38,65,48,32,28,90,45,28,45,65,25,50,0,0,70,0,35,0,0,40,0,0,0,0,0,90,0,0,0,0,35,0,160,0,0,0,0,0,0,0,28,280,0,160,0,0,0,280,120,160,0,140,0,0,0,38,55,0,180,160,0
17/11/2020,建國市場,25,30,25,20,20,30,20,25,25,25,15,25,20,0,45,0,30,0,0,30,20,45,80,0,0,75,30,0,35,0,20,20,80,0,70,0,28,100,60,65,20,80,64,96,80,144,160,220,120,110,90,130,150,200,220,31,50,80,88,89,72
17/11/2020,沙鹿市場,25,35,22,25,20,100,25,18,20,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,25,190,65,130,180,0,165,310,100,130,120,140,0,0,0,33,43,0,130,120,135
17/11/2020,東光市場,40,55,45,25,35,45,35,40,35,40,19,39,0,0,45,0,45,0,0,35,0,55,0,0,0,90,0,0,35,0,25,20,99,0,0,0,0,180,0,40,30,120,80,90,145,0,300,300,120,140,120,140,260,0,260,38,60,110,135,120,110
17/11/2020,梧棲第一市場,25,40,40,25,23,120,30,35,35,39,20,25,28,0,50,0,35,0,50,45,28,50,50,0,0,0,0,0,30,0,28,30,70,0,0,0,0,120,100,60,30,100,55,100,125,0,220,260,80,110,90,110,0,0,0,35,38,0,120,100,110
